outcome,effect_type,mean,q2.5,q97.5,mean_exp,rhat,ess_bulk,estimate_type,restaurant_id,q16,q84,pred_path,color_group,exposure_strip,left_ok,right_ok,color_group_inner,color_group_innerdark,color_group_restwash,q1_lo,q1_hi
Vegetarian,Slope change,-0.3068053458252,-1.436857675,0.71021799925,0.7533397143829077,NA,NA,Restaurant,C0BE4NDSW26QN,-0.8219163952,0.209552189,NA,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-0.8219163952,0.209552189
Vegetarian,Slope change,0.28199921671405,-1.5594380925,2.05999458,1.291029038964511,NA,NA,Restaurant,V3Q26BHF3SE2H,-0.4223680916,1.0310209768,NA,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-0.4223680916,1.0310209768
Vegetarian,Slope change,0.18268834138544,-1.4604549,1.8179680625,1.161119925052389,NA,NA,Restaurant,V3Q26BHF3SE2H,-0.4906043416,0.86268187632,NA,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-0.4906043416,0.86268187632
Vegetarian,Slope change,0.1334031249289,-0.5251800015,0.93071390425,1.1192608678147562,NA,NA,Restaurant,V3Q26BHF3SE2H,-0.2174015068,0.4757168292,NA,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-0.2174015068,0.4757168292
Vegetarian,Slope change,-0.67392587370501,-2.0456931725,0.711305981999999,0.5177361134614894,NA,NA,Restaurant,V3Q26BHF3SE2H,-1.3602169652,-0.01101488,NA,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-1.3602169652,-0.01101488
Vegetarian,Slope change,0.458641559876,0.060376709,0.876750635,1.587470104823264,NA,NA,Restaurant,LBZEEFSBJNB3Z,0.2325377264,0.6825452576,NA,Plant-based,Exposure: Introductions,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.2325377264,0.6825452576
Vegetarian,Slope change,-0.2105606676415,-1.0996688825,0.672888341499999,0.8053532523686096,NA,NA,Restaurant,SAFK7ND1HR6XS,-0.63101686320000006,0.21870506248,NA,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-0.63101686320000006,0.21870506248
Vegetarian,Slope change,-0.0483581083223,-0.21614767375,0.130107819525,0.952487086074714,NA,NA,Restaurant,S8MT0YGD2KTN9,-0.1356911724,0.0395070224,NA,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-0.1356911724,0.0395070224
Vegetarian,Slope change,-0.31935735409,-0.55847236200000006,-0.096211426,0.7295706124658481,NA,NA,Restaurant,1SQPTEGYPH0GA,-0.436480134,-0.200783398,NA,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-0.436480134,-0.200783398
Vegetarian,Slope change,0.928510162999408,-0.33847386425,2.41907056,2.4294236909342826,NA,NA,Restaurant,9XKJD8DQTH559,0.1988997504,1.648473572,NA,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.1988997504,1.648473572
